date,cust_email,cust_location,product_id,product_quantity
2020-02-08,haek@gmail.com,44261,LHCZOI0QNYEA,1
2020-02-08,gaank@live.com,51506,82VW97CGUT7F,3
2020-02-08,gaank@live.com,51506,ILVVT4IQ8J52,1
2020-02-08,she@gmail.com,82951,PDAY8AT8UR9H,1
2020-02-08,she@gmail.com,82951,D448X7CCA96J,1
2020-02-08,she@gmail.com,82951,S8KRRUCLAY2Z,1
2020-02-09,pleict@msn.com,40598,NJPAJSYPHACK,1
2020-02-09,pleict@msn.com,40598,TJROZEOEZQW3,1
2020-02-09,pleict@msn.com,40598,XIREHWJ2OQH7,1
2020-02-09,neu@outlook.com,09974,13ZF44AVZTZ0,1
2020-02-09,neu@outlook.com,09974,BA044M7I9Q8U,1
2020-02-09,man@msn.com,70361,T2DD2FLDNET8,2
2020-02-09,man@msn.com,70361,W3CCDZOTUETE,1
2020-02-09,man@msn.com,70361,KAQ16RT6LBCM,1
2020-02-09,man@msn.com,70361,PP37SF315MH9,1
2020-02-09,swav@aol.com,60850,G5FZ26HBSLS0,1
2020-02-09,fea@aol.com,52966,W50YIF97650E,1
2020-02-09,lunk@gmail.com,27598,T8D5M4DHWE6U,1
2020-02-09,gross@msn.com,70021,4TPPXJ7TE792,3
2020-02-09,gross@msn.com,70021,DDDHKSS4G624,2
2020-02-09,hoond@aol.com,71446,JPR9AK5ZL8EI,3
2020-02-09,hoond@aol.com,71446,9ZCEKG9ZHL46,1
2020-02-09,yui@mail.com,91165,HFRXVT1QQC5J,2
2020-02-09,yui@mail.com,91165,PACTFX30W31L,1
2020-02-09,yui@mail.com,91165,NBKGHHHM3CS6,1
2020-02-09,bru@msn.com,10627,MVKONC6ZMRZM,3
2020-02-09,bru@msn.com,10627,TWU06VAB04TF,1
2020-02-09,gra@icloud.com,71170,QXWNELB8VJ58,1
2020-02-09,gra@icloud.com,71170,2RU3NWSF6DA7,1
2020-02-09,gra@icloud.com,71170,H1LTCW2O8CCX,2
2020-02-09,poe@gmail.com,11278,C42LXO08S6GR,1
2020-02-09,cruss@icloud.com,72659,47MJRO2CLCBG,1
2020-02-09,cruss@icloud.com,72659,ZG2OLGIN3D9Q,2
2020-02-09,boect@yahoo.com,12959,SG70CYZOD2J9,1
2020-02-10,geu@icloud.com,26648,XQ61D02LVIDI,1
2020-02-10,geu@icloud.com,26648,4AJYCY86DFRU,1
2020-02-10,greo@mail.com,50110,SSR9GORH3YEE,2
2020-02-10,greo@mail.com,50110,327U8Q9WP0T1,1
2020-02-10,nift@gmail.com,60430,QBSDE4A1ME8T,2
2020-02-10,nift@gmail.com,60430,U86U6ORAOAUH,3
2020-02-10,baw@mail.com,71721,CLIF38O3WAV9,1
2020-02-10,baw@mail.com,71721,MDGREONU2I93,1
2020-02-10,baw@mail.com,71721,VTB4PRBJ7NM9,2
2020-02-10,baw@mail.com,71721,2OSXLQAS49D6,1
2020-02-10,skeo@msn.com,49187,40BWWV6LJNQ3,1
2020-02-10,skeo@msn.com,49187,J0NJF1VJR0PJ,1
2020-02-10,vep@msn.com,97061,Z644LHNVXROB,1
2020-02-10,juat@gmail.com,77520,5X0KKJJN91U9,1
2020-02-10,juat@gmail.com,77520,8AMSGFZ1U4EQ,3
2020-02-10,juat@gmail.com,77520,SC97NHRGCUX8,1
2020-02-10,zect@gmail.com,21407,5Y2WPQLWY815,1
2020-02-10,zect@gmail.com,21407,O4VMK21KZSWW,3
2020-02-10,my@hotmail.com,56718,IF7OOA2JL9UR,1
2020-02-10,my@hotmail.com,56718,ATKBF9J0177U,2
2020-02-10,my@hotmail.com,56718,I1SBB09EHPLB,3
2020-02-10,zu@gmail.com,78589,XCT77XCH0OZY,1
2020-02-10,zu@gmail.com,78589,R1Z4MGNM0U4D,1
2020-02-10,zu@gmail.com,78589,10S352UZ0R65,3
2020-02-10,swoa@gmail.com,45900,G17FTNMFZOW6,1
2020-02-10,swoa@gmail.com,45900,XDO8I76BOQLB,2
2020-02-10,swoa@gmail.com,45900,9OTLVVM7U1N2,2
2020-02-10,yip@aol.com,15645,9DZVB9KSKJ8N,1
2020-02-10,yip@aol.com,15645,K3UUCYC2DKOL,3
2020-02-10,sky@live.com,29901,GAHVYCPE4I9U,1
2020-02-10,sky@live.com,29901,TYH6BG9MITP8,2
2020-02-10,saab@aol.com,87574,LRM51ERIHFE9,2
2020-02-11,chuo@inbox.com,77207,S701MTBC1P2I,1
2020-02-11,chuo@inbox.com,77207,AIGH25XSRSS4,2
2020-02-11,chuo@inbox.com,77207,SUGFG6A01522,2
2020-02-11,druz@msn.com,07770,UVA08XZ1M55N,2
2020-02-11,drai@gmail.com,80972,N3I8NQ0E7USA,1
2020-02-11,drai@gmail.com,80972,OJ190PWS75LZ,1
2020-02-11,drai@gmail.com,80972,GVUQSPM8GWK8,2
2020-02-11,pree@hotmail.com,69983,77RE3989NGJ5,1
2020-02-11,pree@hotmail.com,69983,8JJ5ICUTSOVO,1
2020-02-11,pree@hotmail.com,69983,T8TZXJLPKAYL,4
2020-02-11,swoab@live.com,98562,UN62HTYZGBVD,1
2020-02-11,kab@hotmail.com,61591,LNNKQCRKFSPG,1
2020-02-11,kab@hotmail.com,61591,WMTOT3RXV58J,1
2020-02-11,snua@live.com,81969,L1CLII2X57F0,1
2020-02-11,gliu@yahoo.com,71446,00GGYSLFWEVU,1
2020-02-11,byg@gmail.com,18639,VXWMQB95WEOA,3
2020-02-11,byg@gmail.com,18639,WFU3VYUKGP8V,2
2020-02-11,byg@gmail.com,18639,IUKVILS1SORY,3
2020-02-11,byg@gmail.com,18639,MIH3QF19SK5F,1
2020-02-11,treo@gmail.com,91205,4ZNNPNCFWSTK,3
2020-02-11,prymp@inbox.com,23030,XIODECXJOMB0,1
2020-02-11,prymp@inbox.com,23030,NFN8DTGMFCN5,2
2020-02-12,luw@yahoo.com,48468,EXFJBYE3ZFZK,1
2020-02-12,luw@yahoo.com,48468,86O72ESERGXD,2
2020-02-12,tre@aol.com,77207,3UA7GWC7PKF0,1
2020-02-12,zal@aol.com,45900,37C3J6BN36ZA,2
2020-02-12,zal@aol.com,45900,WFSQR3XGW4NR,1
2020-02-12,nio@live.com,66990,339WSD8E3PGD,2
2020-02-12,nio@live.com,66990,MTGW3GFHTVZS,4
2020-02-12,shi@msn.com,26768,HMFFDOPK29I1,3
2020-02-12,shi@msn.com,26768,23GCUXNZPQL0,1
2020-02-12,shi@msn.com,26768,XD9WGEZGIEEV,3
2020-02-12,fy@gmail.com,23721,JPAAEHIOCENL,1
2020-02-12,fy@gmail.com,23721,0IC3127HO54C,2
2020-02-12,fy@gmail.com,23721,WQSOLDYXVCL5,2
2020-02-12,kupt@gmail.com,90425,XYZNJO04DF5R,1
2020-02-12,kupt@gmail.com,90425,MFPPFFB82CCI,2
2020-02-12,chui@gmail.com,17965,920VB5DCYU05,3
2020-02-12,chui@gmail.com,17965,EL44I4A5P3SS,1
2020-02-12,chui@gmail.com,17965,1XPHMQ4WOUFM,3
2020-02-12,chui@gmail.com,17965,SAQ7J68ZKPW8,1
2020-02-12,chui@gmail.com,17965,U22D8HV39APE,1
2020-02-12,grast@aol.com,83825,BCJU6XANCXAK,1
2020-02-12,grast@aol.com,83825,6CS2GOWULA8G,1
2020-02-12,grast@aol.com,83825,BDXGT8YT5R74,1
2020-02-12,grast@aol.com,83825,3ROF4DCL49ZX,3
2020-02-12,praa@gmail.com,00892,C7QGQHCN1TBD,1
2020-02-12,stri@hotmail.com,76413,SJ9VWYWT2YNY,2
2020-02-12,vech@live.com,43798,W961XNZK8W78,1
2020-02-12,vech@live.com,43798,H741KUZGY8XN,2
2020-02-12,stao@gmail.com,00353,FTH2RIZOL5XQ,2
2020-02-13,prask@gmail.com,21663,W20HTIXUAB7S,1
2020-02-13,prask@gmail.com,21663,FI3HH1ZPQKW8,6
2020-02-13,giu@inbox.com,13041,4P689HTXD0LE,1
2020-02-13,sloig@live.com,85166,IDMHM0FXKJH1,5
2020-02-13,swo@inbox.com,60362,6QUF9831EGN9,2
2020-02-13,tui@msn.com,01455,8O0F7O0DQWQW,1
2020-02-13,tui@msn.com,01455,SPVRY1619UZM,2
2020-02-13,tui@msn.com,01455,BAH80YHN74YI,2
2020-02-13,premp@msn.com,40011,86MJYBIFJNEN,1
2020-02-13,premp@msn.com,40011,EGW9QME6MFMJ,3
2020-02-13,vaint@msn.com,79390,4A7KA2QBHUMG,2
2020-02-13,vaint@msn.com,79390,Z5H9L184MGAT,1
2020-02-13,griow@hotmail.com,45348,2KOH49O3KZBI,1
2020-02-13,gruam@hotmail.com,10134,CI858SDH60WB,2
2020-02-13,ziant@yahoo.com,40628,TZ1O4YKO0HSX,1
2020-02-13,skie@yahoo.com,70143,C3YNDE57HE2Q,1
2020-02-13,shoch@hotmail.com,59255,T2PXUJ7VF3RF,2
2020-02-13,stuss@gmail.com,88906,CI60UBSMIL0F,1
2020-02-13,wio@msn.com,98419,5UAJ2D57G5P5,1
2020-02-13,wio@msn.com,98419,QSYU0BEMINEK,2
2020-02-13,wio@msn.com,98419,Q26750QAU6ZX,3
2020-02-13,wio@msn.com,98419,MGYJ1A85ILSO,1
2020-02-14,no@yahoo.com,82208,UL9QL10RUU60,2
2020-02-14,no@yahoo.com,82208,K5JFSYBI1A4Z,2
2020-02-14,no@yahoo.com,82208,Q8UALD4536CW,2
2020-02-14,frauk@hotmail.com,69773,0OXAR85WJUT1,2
2020-02-14,frauk@hotmail.com,69773,PEZPWMK52GK0,1
2020-02-14,frauk@hotmail.com,69773,85VX5HF0RQCU,1
2020-02-14,frauk@hotmail.com,69773,VUFWMU2XAMDC,1
2020-02-14,frauk@hotmail.com,69773,LVF3V7VFVRXG,1
2020-02-14,cril@msn.com,71024,GGFKEFPM7UJJ,1
2020-02-14,swuk@icloud.com,17965,TQ9ISU4LH6YY,1
2020-02-14,swuk@icloud.com,17965,QDIDPA6GG7UV,1
2020-02-14,swuk@icloud.com,17965,ZIIU7T36TQIM,1
2020-02-14,swuk@icloud.com,17965,BP0DEXW6H47C,2
2020-02-14,spe@icloud.com,04323,IMWS4RF33LW0,6
2020-02-14,biep@yahoo.com,51502,GDNY4KV7138M,1
2020-02-14,biep@yahoo.com,51502,0INH0M0IXQSU,3
2020-02-14,plio@outlook.com,39292,JUSRUZPWNUZ6,2
2020-02-14,swau@icloud.com,01604,FF6BTIN09IV1,1
2020-02-14,swau@icloud.com,01604,HTTAHLXA20QT,2
2020-02-14,roa@msn.com,62890,3CU1B0T3OP9C,2
2020-02-14,roa@msn.com,62890,YKM6CIWMQVGJ,2
2020-02-14,roa@msn.com,62890,MJU44HP774XV,1
2020-02-14,swee@aol.com,25210,36C8CP26B0GA,1
2020-02-14,weir@yahoo.com,64197,PL2ZH8W5GKBZ,4
2020-02-14,weir@yahoo.com,64197,MX6U5NTTB3BR,2
2020-02-14,weir@yahoo.com,64197,IK08Y90WKB5J,1
2020-02-14,paing@yahoo.com,21953,GXDTWQ991EP6,3
2020-02-14,paing@yahoo.com,21953,GT60WCHXGHVL,3
2020-02-14,dao@inbox.com,83825,DS38EOD7V2DF,1
2020-02-14,dao@inbox.com,83825,DOZ390FZGQ9L,1
2020-02-14,dao@inbox.com,83825,NTHDQANU5EAT,1
2020-02-14,dao@inbox.com,83825,1UMIZB8B9FJD,1
2020-02-14,dao@inbox.com,83825,LAS65K60F4T9,1
2020-02-14,dao@inbox.com,83825,9YMAK8WCVFJB,1
2020-02-14,spusp@outlook.com,48468,F4I02LJ9OO5Q,1
2020-02-14,fiu@outlook.com,13674,O71HMA1DJU6K,1
2020-02-14,fiu@outlook.com,13674,D4M3PXBT7SS6,2
2020-02-14,grai@gmail.com,59340,DCH7GUGXR1OX,1
2020-02-15,yuosk@gmail.com,39751,FTGSZB61F0RG,1
2020-02-15,yuosk@gmail.com,39751,X2D5AF7WE4SN,1
2020-02-15,frih@yahoo.com,20140,BV3032RWJ0HB,1
2020-02-15,spe@msn.com,49200,551B5J5OHUFN,1
2020-02-15,spe@msn.com,49200,XJEETFZI2BY7,1
2020-02-15,spe@msn.com,49200,O3AM5J62W93S,1
2020-02-15,ge@gmail.com,25982,YPMTWZHNM9FG,2
2020-02-15,ge@gmail.com,25982,RXZE4K4H3OM5,1
2020-02-15,ge@gmail.com,25982,JXXBUXT9MMCU,3
2020-02-15,smib@yahoo.com,59956,7CCCCH2XYT8V,1
2020-02-15,blai@mail.com,27560,UBH9HGBBO83C,1
2020-02-15,blai@mail.com,27560,7R63W2Q2R37T,3
2020-02-15,sme@hotmail.com,87751,5K3I65T8Z77O,1
2020-02-15,blaeg@hotmail.com,43346,F48RAGRIQLH4,1
2020-02-15,goa@icloud.com,27572,UKEXCKGHHXJX,2
2020-02-15,goa@icloud.com,27572,R9K0UZ6R3CU2,1
2020-02-15,bluiz@outlook.com,96752,4ZW6H5JHQRJI,1
2020-02-15,stoiy@msn.com,21407,0SOPX11WQ18C,3
2020-02-15,stoiy@msn.com,21407,5W2IMD65S0MS,1
2020-02-15,stoiy@msn.com,21407,UQKGBOC57XJM,2
2020-02-15,stoiy@msn.com,21407,QNKP839EJYU5,1
2020-02-15,teuft@gmail.com,42394,XWZLD50CCW70,5
2020-02-15,teuft@gmail.com,42394,ZEX8GCZPHHF0,1
2020-02-15,teuft@gmail.com,42394,FL4OKXH4ZTK2,1
2020-02-15,teuft@gmail.com,42394,0ROMR7Q8YHCL,2
2020-02-15,trui@gmail.com,63180,49LYCZRYA9LR,1
2020-02-15,trui@gmail.com,63180,9FR39XU8Y87I,4
2020-02-15,trui@gmail.com,63180,AHV3AA4MQ4WT,5
2020-02-15,trui@gmail.com,63180,LQTE7F373RLL,1
2020-02-15,trui@gmail.com,63180,CNA9LDHJCJL3,2
2020-02-15,mi@yahoo.com,86805,S701MTBC1P2I,2
2020-02-15,mi@yahoo.com,86805,ZWX2UHH3TIUS,1
2020-02-15,mi@yahoo.com,86805,2JIPGIV081PQ,1
2020-02-16,frei@aol.com,79390,0CN4WWRSSD4L,2
2020-02-16,bri@mail.com,55208,RXH4Y5K6L2GD,2
2020-02-16,dand@hotmail.com,19659,FL3KU3UG7KGO,1
2020-02-16,dand@hotmail.com,19659,POM29H3K9U4R,1
2020-02-16,dand@hotmail.com,19659,IIGAYO467HNO,1
2020-02-16,freesh@yahoo.com,70446,HIVKG2G3SRPY,5
2020-02-16,freesh@yahoo.com,70446,35KJN91IN2BZ,1
2020-02-16,freesh@yahoo.com,70446,VFNRQEGG20R2,1
2020-02-16,freesh@yahoo.com,70446,VZA9M00LFDBL,2
2020-02-16,shu@live.com,04725,CNQD97J91MQN,2
2020-02-16,shu@live.com,04725,562HRVA867VA,2
2020-02-16,fad@outlook.com,57197,U2SSNM9B9BVF,3
2020-02-16,fad@outlook.com,57197,8VAA283LY8S5,2
2020-02-16,slao@gmail.com,09974,6LPH8VIGX5N4,2
2020-02-16,striu@gmail.com,10134,CZAKCT7DMUGF,1
2020-02-16,joi@hotmail.com,28716,DB0B1G0PAPBD,1
2020-02-16,joi@hotmail.com,28716,XVW1WAHLIFE9,2
2020-02-16,joi@hotmail.com,28716,COI2CYQJ4D37,3
2020-02-16,swant@aol.com,90902,2Z2ECGCZI7VA,1
2020-02-16,lov@gmail.com,24255,6NN4YKRMAVNX,3
2020-02-16,swud@aol.com,65457,LQAMLR5D3I07,2
2020-02-16,swud@aol.com,65457,C9UPNGTDYQX3,1
2020-02-16,swud@aol.com,65457,UAEDQOYG07ZO,1
2020-02-16,swud@aol.com,65457,HHK5LGM45BZA,1
2020-02-16,kyp@hotmail.com,42394,HYVTAX3RRJ5L,2
2020-02-16,skai@msn.com,77520,A9913WPV1R27,2
2020-02-16,gruo@msn.com,02337,G2245P28Z4LY,1
2020-02-16,freng@icloud.com,91093,8LZRDQIKHUTU,1
2020-02-16,freng@icloud.com,91093,W1XN38ZHVCBM,2
2020-02-16,freng@icloud.com,91093,SPTZ0N650GFM,1
2020-02-17,byl@mail.com,32762,CRJXS7Z7UWOV,5
2020-02-17,braa@gmail.com,19721,EM3VGUJG6EX6,1
2020-02-17,slez@gmail.com,34258,QBL84KVPILU4,1
2020-02-17,slez@gmail.com,34258,RPXN6LK9D7U7,1
2020-02-17,slez@gmail.com,34258,SF985286B5KV,1
2020-02-17,huss@live.com,99107,9CGFEDU29BLN,2
2020-02-17,huss@live.com,99107,I8S2TLK2EHLO,1
2020-02-17,huss@live.com,99107,C9IM5N0AD2T3,2
2020-02-17,ge@outlook.com,24512,EXI6N3T3Z18B,2
2020-02-17,prei@msn.com,82793,R2T99YVPSSEA,2
2020-02-17,skung@gmail.com,73602,AQBMXO9C5SD7,2
2020-02-17,skung@gmail.com,73602,CE4UAFKSSDZ8,1
2020-02-17,puem@gmail.com,67876,VMO1D7JCG7GT,1
2020-02-17,strew@hotmail.com,85512,HS5S75X4LP8W,1
2020-02-17,shyv@icloud.com,62327,3ZUTYL0P4X5X,2
2020-02-18,swu@yahoo.com,64984,21NXAGGJS484,1
2020-02-18,swu@yahoo.com,64984,HZQD4TRQGDX2,2
2020-02-18,biv@gmail.com,13222,JV661PALO6R4,1
2020-02-18,rom@hotmail.com,35458,0V0XYW3OA5JX,4
2020-02-18,rom@hotmail.com,35458,XMJ9NXR5ZC0J,2
2020-02-18,liu@aol.com,37193,9TJVOMYVRJAE,1
2020-02-18,liu@aol.com,37193,F2XYQYTLOK7W,2
2020-02-18,dia@icloud.com,30020,Z7GHG0WL27G8,1
2020-02-18,dia@icloud.com,30020,5UZ80R697V5Y,1
2020-02-18,dia@icloud.com,30020,SZR2QDD9Z132,1
2020-02-18,haamp@aol.com,99180,9QGXIEY2BCPH,1
2020-02-18,haamp@aol.com,99180,99FAYSVZFME1,1
2020-02-18,moct@icloud.com,83576,2NCLLVYHIS3O,1
2020-02-18,moct@icloud.com,83576,JJBJ8HS3GL8B,1
2020-02-18,nea@gmail.com,66282,9KVS6KD2KCNA,1
2020-02-18,bluw@msn.com,67813,AVNCBFSKNNGT,2
2020-02-18,cliu@msn.com,39751,I6TKLAV6DK15,4
2020-02-18,cliu@msn.com,39751,VXZACA7A3J2G,3
2020-02-18,cliu@msn.com,39751,7P5CYXA25Z47,1
2020-02-18,cliu@msn.com,39751,MPUW3KWNSN0C,1
2020-02-18,smaz@yahoo.com,26648,LEDS5PSAA7NB,1
2020-02-18,smaz@yahoo.com,26648,DDJWEB4YEUS5,1
2020-02-18,smaz@yahoo.com,26648,5JOCT51EQT02,5
2020-02-18,smaz@yahoo.com,26648,MVH79CGTWJ32,2
2020-02-18,sluank@gmail.com,04295,4R36U1I6GX9C,1
2020-02-18,se@aol.com,07770,JPLOWSZBXDMJ,2
2020-02-18,se@aol.com,07770,D3F0IHGGFR4V,1
2020-02-19,bieng@gmail.com,35634,C6JXNMVAB1PB,1
2020-02-19,bieng@gmail.com,35634,7GAVB2229CJT,1
2020-02-19,bieng@gmail.com,35634,FK7RKT3RVLMP,1
2020-02-19,bieng@gmail.com,35634,YW1D24KT6XAQ,3
2020-02-19,bieng@gmail.com,35634,V2YRNTA10OEW,1
2020-02-19,bieng@gmail.com,35634,59JNYDJWNI1U,1
2020-02-19,bieng@gmail.com,35634,0A0UH3APJZ58,1
2020-02-19,kap@aol.com,82919,1OY7WYJ1K0I5,3
2020-02-19,kap@aol.com,82919,917EEGPJ09IP,1
2020-02-19,strueng@yahoo.com,94002,XRVZBN9Q4E78,2
2020-02-19,strueng@yahoo.com,94002,O31CCJ46KS8F,4
2020-02-19,yaew@gmail.com,98943,4HT9SML407A0,2
2020-02-19,fleant@gmail.com,85290,JKIJXQI89HMB,2
2020-02-19,froag@msn.com,56624,VS0Y7P6IBDYZ,1
2020-02-19,bao@msn.com,49548,P7B3FGY3C7RG,1
2020-02-19,bao@msn.com,49548,K73OF7C4R7RO,3
2020-02-19,bao@msn.com,49548,P7PTPE49RYFT,1
2020-02-19,shy@gmail.com,85512,EYIIE71EV4XQ,2
2020-02-19,shy@gmail.com,85512,NZ0WGZW1A4U9,1
2020-02-19,spuv@gmail.com,47112,4APXJRW4FVVB,1
2020-02-19,spuv@gmail.com,47112,0LA0WOM0SP24,1
2020-02-19,spuv@gmail.com,47112,B1XKVJIGR50J,1
2020-02-19,spuv@gmail.com,47112,PUBHRDOZO0UD,1
2020-02-19,griow@hotmail.com,45348,5HZ9PHJFID5F,1
2020-02-19,griow@hotmail.com,45348,5XPQAP2AF7N7,2
2020-02-19,griow@hotmail.com,45348,R3MBU9YYGL8W,1
2020-02-19,griow@hotmail.com,45348,GONP7L7XXDJG,1
2020-02-19,fral@gmail.com,90159,AMKLVJUY7ENJ,2
2020-02-19,fli@hotmail.com,24027,ZQSP38H9Z9EW,1
2020-02-19,skia@yahoo.com,07212,IH23SRAQVC8R,2
2020-02-19,mef@outlook.com,38324,DSYXEQOFZT20,5
2020-02-19,mef@outlook.com,38324,CWGM854WDQZU,1
2020-02-19,mef@outlook.com,38324,N8KD2VQ7CW0M,2
2020-02-20,druog@yahoo.com,56718,6JKIQ99UY8OH,1
2020-02-20,druog@yahoo.com,56718,ZL02YTF9OYRF,2
2020-02-20,stri@live.com,62082,YR3S1TCGXGZH,2
2020-02-20,droi@hotmail.com,63816,M6DI50OBQF1T,1
2020-02-20,haapt@hotmail.com,60850,MWUTBDNOTF5G,2
2020-02-20,blond@gmail.com,24027,MCZKM2E1K5NN,2
2020-02-20,blond@gmail.com,24027,K8G8LKGU9DQM,1
2020-02-20,blond@gmail.com,24027,6WRA8BBMBEXR,2
2020-02-20,zauv@outlook.com,48589,LCM3KWX000TQ,3
2020-02-20,zauv@outlook.com,48589,PHW2ICY8SQ0Y,3
2020-02-20,zauv@outlook.com,48589,FE3TYWCAUORJ,1
2020-02-20,dy@aol.com,90902,VFWDO7TJVZTH,2
2020-02-20,dy@aol.com,90902,LSICOA4G1GCR,2
2020-02-20,dy@aol.com,90902,G5EJRSN2G0YU,2
2020-02-20,dy@aol.com,90902,7ZUIN4QP7UO4,1
2020-02-20,jel@gmail.com,43745,UYGBE84MTYX9,1
2020-02-20,jeink@hotmail.com,81683,RNLASQD8CVS3,1
2020-02-20,swaum@live.com,49548,EOTQGQC2GGZM,1
2020-02-20,stryk@inbox.com,31839,R5BAJ8XPLOTE,2
2020-02-20,glian@hotmail.com,19182,W7NLSGB0PNST,1
2020-02-20,sheng@aol.com,09993,NRV4N4NSKSQH,2
2020-02-20,sheng@aol.com,09993,24DXDT1JFKAR,3
2020-02-20,sheng@aol.com,09993,2TR3Y4OGZJ62,1
2020-02-20,sloept@yahoo.com,07770,T60RGKKPFUML,2
2020-02-20,cre@aol.com,63081,PMSAHKV9884Q,1
2020-02-20,cre@aol.com,63081,RA4SM2EHMB51,4
2020-02-21,riav@gmail.com,07788,QZAWX69DMONG,1
2020-02-21,riav@gmail.com,07788,3MQA03ZM9H13,3
2020-02-21,riav@gmail.com,07788,TU6Z3SVOIS00,2
2020-02-21,riav@gmail.com,07788,VP9699U17S5L,2
2020-02-21,riav@gmail.com,07788,9E6NBRKXQHJ5,1
2020-02-21,croapt@icloud.com,61591,WH3GQSQV9OL9,2
2020-02-21,croapt@icloud.com,61591,7OOXZCH035KX,1
2020-02-21,draev@inbox.com,48833,S8MF8R62VYQ8,1
2020-02-21,draev@inbox.com,48833,16DJ3UAUJJ61,1
2020-02-21,draev@inbox.com,48833,8BVEOV5UKVZW,1
2020-02-21,draev@inbox.com,48833,X44KW4ICUPMK,2
2020-02-21,daund@gmail.com,48468,GSANQ8QN6QPR,2
2020-02-21,bloov@hotmail.com,35058,5JM5ANDYKB1W,2
2020-02-21,bloov@hotmail.com,35058,DR0JYHM8U8J9,2
2020-02-21,bloov@hotmail.com,35058,1KFDFCVIKZP8,1
2020-02-21,bloov@hotmail.com,35058,2T43L4MY1C0N,2
2020-02-21,bloov@hotmail.com,35058,HCPHCUGSIO3B,1
2020-02-21,bloov@hotmail.com,35058,UH4515RCKP8V,1
2020-02-21,jeink@hotmail.com,81683,ZFN4AZZAY2BQ,1
2020-02-21,jeink@hotmail.com,81683,VWMQKSYE778P,3
2020-02-21,jeink@hotmail.com,81683,16FPZ33YU1NM,1
2020-02-21,yio@yahoo.com,28716,Q8X2VF069DAF,2
2020-02-21,yio@yahoo.com,28716,G1F8QH4AMYZK,1
2020-02-21,sid@hotmail.com,63915,EF8EC52YX6GY,1
2020-02-21,sid@hotmail.com,63915,R6OMIQSZPACR,1
2020-02-21,sid@hotmail.com,63915,7SZS9Q1GJFAV,1
2020-02-21,sid@hotmail.com,63915,DPKNGWPACNDI,1
2020-02-21,chuo@msn.com,89782,AHJ75OHADVX1,1
2020-02-21,chuo@msn.com,89782,T6KOT9EXLGON,2
2020-02-21,chuo@msn.com,89782,DX0B8ZN55H39,1
2020-02-21,baar@gmail.com,51280,SSR9GORH3YEE,1
2020-02-21,baar@gmail.com,51280,1SZ4627WR9YA,2
2020-02-21,baar@gmail.com,51280,YJ5QPPG7GGN8,2
2020-02-21,pra@gmail.com,39754,DQXV0VK1WT3W,1
2020-02-21,pra@gmail.com,39754,602FDJGSWUFL,1
2020-02-21,pra@gmail.com,39754,EV6BHO91RELH,1
2020-02-21,smee@inbox.com,35274,LW30LXABT3YI,1
2020-02-22,swiapt@yahoo.com,11063,JBFRWDXKDYOQ,2
2020-02-22,swiapt@yahoo.com,11063,MGMBM5I6IQ32,2
2020-02-22,ski@aol.com,21500,PQAQBEBQMOGI,3
2020-02-22,ski@aol.com,21500,LZBZU66Y05SI,1
2020-02-22,ski@aol.com,21500,ULGPJIAAABP5,1
2020-02-22,der@outlook.com,42798,P01ILYB3PTSL,1
2020-02-22,speag@outlook.com,09778,2ZZA4IUF3LY4,2
2020-02-22,speag@outlook.com,09778,YTY40ZGHH38N,1
2020-02-22,styl@yahoo.com,68915,34FCV5P9FFW2,1
2020-02-22,ruil@yahoo.com,48589,CRR1397Z50IR,2
2020-02-22,reing@live.com,39242,AZWFMQIM7TVF,2
2020-02-22,dau@gmail.com,38530,13OIORGJIXF3,3
2020-02-22,sweosp@hotmail.com,70171,7WCZOHDZBN37,1
2020-02-22,stiesp@msn.com,99716,2W8UMPWKTCT8,1
2020-02-22,miand@outlook.com,13041,EVLSC6S89H9L,3
2020-02-22,miand@outlook.com,13041,X40N7T8DAFAJ,1
2020-02-22,miand@outlook.com,13041,SPNV2T18G16Q,1
2020-02-22,miand@outlook.com,13041,L6AJWWRVECVB,2
2020-02-22,miand@outlook.com,13041,RQM5Q9N0FTQQ,3
2020-02-22,miand@outlook.com,13041,DIWMK38YR12F,5
2020-02-22,miand@outlook.com,13041,04Y6QOM19YRG,1
2020-02-22,peit@hotmail.com,97061,I9565ONQEEMP,1
2020-02-22,peit@hotmail.com,97061,5J8H98QO34UJ,1
2020-02-22,peit@hotmail.com,97061,HUNYRONRCJ8U,2
2020-02-22,peit@hotmail.com,97061,YKUKOOFFZJTW,1
2020-02-22,peit@hotmail.com,97061,GVA4KBJLGN8W,2
2020-02-22,peit@hotmail.com,97061,J49NOMR9B2OA,4
2020-02-22,slyng@aol.com,13041,H3ZM9GSN4AL1,1
2020-02-22,slyng@aol.com,13041,DEPDF6Q7MKI5,2
2020-02-22,slyng@aol.com,13041,61J1B5MCLP0D,5
2020-02-22,yoem@live.com,73842,SC0J9SNI2I61,4
2020-02-22,yoem@live.com,73842,50G797WVK0L8,2
2020-02-22,glyg@icloud.com,61173,7DHQ0S0E2HML,2
2020-02-22,glyg@icloud.com,61173,70M0KV8352PI,1
2020-02-22,glyg@icloud.com,61173,HTTAHLXA20QT,1
2020-02-22,glyg@icloud.com,61173,KTDU03QW6JCG,2
2020-02-22,glyg@icloud.com,61173,6CG34V5PAWZB,3
2020-02-22,glyg@icloud.com,61173,ZRZNJ1CW8YXJ,3
